,month,year,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
1202,7,2015,297,5391,0,5,0.0,4,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2149041.238,7.815285714
1203,4,2014,388,13766,1,4,1.0,3,115.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,279517.6667,7.981666667,481479.5667,7.603333333
1204,9,2014,345,8415,1,4,0.0,4,102.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,806879.1,7.6,264047.7679,6.403321429
1205,12,2016,1516,36836,1,7,1.0,1,108.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239725.1667,8.60125,1180426.256,8.48218254
1206,12,2016,795,19645,1,7,1.0,1,108.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239725.1667,8.60125,1180426.256,8.48218254
1207,6,2016,1171,90365,0,2,1.0,4,144.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11021.0,8.1525,288941.8016220561,5.461852312476617
1208,4,2018,207,1236,2,6,0.0,1,75.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21553.5,6.79,696690.8333,7.44
1209,2,2013,87,1265,2,3,1.0,1,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17077.0,8.965,17997.33333,8.305555556
1210,3,2017,135,1388,2,4,0.0,1,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,7.0
1211,2,2018,154,921,2,4,0.0,1,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,7.0
1212,12,2016,538,9388,1,3,1.0,1,87.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000.0,8.83,402478.4167,8.079166667
1213,12,2019,556,9087,0,3,0.0,3,97.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1173672.889,7.479166667
1214,11,2019,802,11242,1,7,1.0,1,93.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998514.2857,7.981,363474.5397,7.520575397
1215,11,2014,331,6408,1,5,1.0,3,109.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87250.0,7.415,126115.1778,7.346888889
1216,11,2015,267,2071,2,5,0.0,1,101.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137200.0,7.186,455076.9792,7.572875
1217,10,2015,239,3425,1,2,1.0,2,112.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,75917.5,7.594166667
1218,10,2015,31,513,1,0,0.0,2,180.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1219,8,2015,105,875,2,0,0.0,1,82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42000.0,8.095,288941.8016220561,5.461852312476617
1220,9,2017,691,26356,1,3,1.0,3,115.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1725000.0,7.6725,1152533.333,7.916666667
1221,1,2015,111,4879,1,6,0.0,3,114.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5325303.533,8.825555556,4248174.378,8.330388889
1222,1,2015,308,10769,1,5,1.0,4,132.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3283666.667,8.986,1503557.5,8.0781
1223,8,2015,341,8634,1,5,1.0,4,95.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,697472.8125,7.214666667
1224,2,2014,245,6178,1,5,0.0,4,138.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3156098.5,8.601833333,2783013.85,8.653
1225,12,2012,30,1817,2,3,0.0,3,127.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17740.5,7.613333333,23569.06667,7.991111111
1226,5,2018,68,1952,1,4,1.0,2,162.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1093842.25,8.675,54359.79167,7.3275
1227,3,2014,162,846,2,2,0.0,1,82.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1228,4,2017,586,33263,0,2,0.0,2,115.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,387.0,5.498639112275811,545.25,5.96
1229,11,2014,326,8457,0,5,0.0,2,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,804000.0,7.894285714,1242782.255,7.587285714
1230,3,2019,167,1736,2,2,0.0,2,120.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4009.285714,8.52,7520.45,6.9125
1231,9,2016,1278,68040,0,4,1.0,4,132.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2850477.89,7.469069048
1232,4,2015,104,801,2,10,0.0,1,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17333.33333,7.667333333,44862.89815,7.840703704
1233,3,2017,153,3489,2,0,0.0,3,99.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22000.0,6.675,230967.9167,8.040625
1234,9,2013,21,846,0,2,0.0,2,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,159472.0833,7.6625
1235,10,2017,139,2401,2,1,0.0,2,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20000.0,9.21,708822.8571,8.3
1236,7,2018,30,877,2,4,0.0,4,119.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,89666.66667,8.02,53275.875,7.909166667
1237,4,2019,213,8218,1,0,0.0,3,102.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,430959.375,7.60125,47035.4,8.492
1238,9,2016,263,8536,2,3,0.0,4,127.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52975.8,6.986,17841.38889,7.608666667
1239,9,2017,1140,93012,0,2,1.0,2,119.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1935926.286,8.432857143
1240,6,2018,156,2639,1,4,0.0,2,110.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35000.0,9.08,99611.11111,8.982222222
1241,6,2018,213,11900,1,2,0.0,3,110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000.0,8.01,73991.25,8.355
1242,3,2018,186,1866,1,2,0.0,4,120.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,670333.3333,8.703333333,1527972.6,8.181333333
1243,11,2015,55,986,2,0,0.0,1,121.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000.0,9.26,29000.0,9.26
1244,11,2019,68,1125,1,3,0.0,4,209.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,53702.0,7.3,906842.1667,8.072952381
1245,2,2019,110,1057,2,0,0.0,1,90.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.67
1246,7,2016,580,13018,1,5,1.0,1,94.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,291334.7333,7.722133333
1247,4,2013,1389,163584,1,6,1.0,2,129.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3064666.667,7.803333333,3470054.694,7.850527778
1248,9,2016,358,3019,2,8,1.0,1,56.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.0,7.05,94428.57143,8.7
1249,2,2018,160,1684,2,0,0.0,3,109.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20500.0,7.573333333,11548.5,7.325
1250,6,2018,371,4848,2,2,0.0,3,123.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,225768.32117104737,5.498639112275811,288941.8016220561,9.6
1251,12,2018,2443,105005,1,6,1.0,2,143.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,960142.8571,7.881428571,1508347.657,8.078466667
1252,12,2018,1285,54505,1,6,1.0,2,143.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,960142.8571,7.881428571,1508347.657,8.078466667
1253,8,2017,471,12300,1,3,0.0,4,114.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1283598.714,7.825,915077.0794,7.817809524
1254,8,2013,131,1795,0,4,0.0,4,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115577.0,7.76,288941.8016220561,5.461852312476617
1255,4,2019,121,1517,0,1,0.0,1,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,516750.0,7.815,288941.8016220561,5.461852312476617
1256,6,2017,685,46070,0,5,1.0,4,123.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,787899.0,7.55,1316261.958,7.54322619
1257,5,2015,776,64351,0,5,1.0,3,102.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,703176.1157,6.218380952
1258,5,2019,1307,97351,0,3,0.0,4,110.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1368333.333,7.895,3456666.667,8.212
1259,3,2019,833,22785,0,3,1.0,4,122.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192.0,5.498639112275811,70317.5625,7.664333333
1260,8,2019,431,7492,2,0,0.0,3,119.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17000.0,8.66,288941.8016220561,5.461852312476617
1261,3,2013,248,7651,1,3,1.0,3,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113402.0,7.47,2228026.5,7.8825
1262,9,2019,184,3729,1,6,0.0,1,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61000.0,9.2,775326.5167,8.306833333
1263,5,2018,155,6145,2,2,0.0,2,104.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,110000.0,7.11,112036.0,7.7875
1264,12,2017,165,1927,2,3,0.0,3,110.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14591.33333,7.833333333,877603.5,8.105
1265,10,2015,173,1076,0,6,0.0,1,88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000.0,8.54,402307.1905,8.69
1266,8,2019,512,7421,0,3,1.0,1,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000.0,8.765,305333.3333,6.9125
1267,8,2014,326,17946,1,4,1.0,2,125.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,272333.3333,7.866666667,119434.3333,7.489375
1268,4,2019,75,1834,2,0,0.0,1,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1269,9,2018,1540,110439,0,3,1.0,2,135.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1835129.25,7.945,2677600.0,8.137666667
1270,5,2019,1409,266469,1,0,1.0,1,90.0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,5043333.333,9.032857143,977647.0833,8.025
1271,3,2013,162,3168,1,3,0.0,4,101.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1062600.0,6.896,433365.1667,6.684444444
1272,7,2015,33,746,2,2,0.0,2,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,9154.611111,8.272222222
1273,2,2019,1043,52666,1,5,1.0,2,122.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,419158.2,7.738,1184310.557,8.0189
1274,7,2015,1519,175185,0,3,1.0,3,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5929666.667,7.859,5446166.667,7.788777778
1275,10,2018,1177,126127,0,2,1.0,3,110.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3621428.571,8.674285714,5516714.286,8.435142857
1276,8,2019,423,5127,0,3,0.0,2,91.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,164.6666667,6.0,64704.25,7.784583333
1277,9,2015,41,1415,2,3,0.0,2,113.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5538.0,8.29,36585.34921,8.517142857
1278,10,2014,464,29000,1,0,1.0,3,106.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,225768.32117104737,5.498639112275811,258439.25,6.683333333
1279,8,2017,1006,35103,1,4,1.0,3,109.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1230000.0,7.66,1359955.417,7.384
1280,6,2019,653,16619,1,4,1.0,3,106.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,225768.32117104737,5.498639112275811,767727.4,7.794
1281,9,2019,853,27816,1,1,1.0,2,123.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93564.71429,7.965714286,347500.0,8.351666667
1282,8,2019,235,3190,1,4,0.0,3,99.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,565306.5,5.22
1283,5,2013,484,19867,1,4,1.0,2,100.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,580250.0,6.8575,634500.0,7.723666667
1284,10,2018,149,2574,1,4,0.0,2,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,23665.91667,7.13725
1285,5,2013,23,796,2,6,0.0,3,101.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41250.0,8.6775,12973.86111,7.800277778
1286,9,2015,949,74649,1,2,1.0,2,118.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.66
1287,7,2018,1775,148244,1,7,1.0,2,118.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2472500.0,8.321666667,2590570.625,8.422438492
1288,2,2016,380,8917,1,11,1.0,1,92.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,148051.0,8.025,306122.7315,8.01825
1289,8,2019,512,7252,1,0,1.0,1,96.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180000.0,8.96,2140797.0,8.7065
1290,5,2016,661,15812,1,5,1.0,1,96.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180000.0,8.96,2140797.0,8.7065
1291,10,2014,181,2798,1,5,0.0,3,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31000.0,8.076,896166.5667,8.3114
1292,4,2015,282,4312,0,3,0.0,3,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44000.0,8.64,1239243.286,8.151428571
1293,9,2018,354,1833,2,9,0.0,1,77.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,153018.125,7.4
1294,9,2019,799,25296,0,7,0.0,3,119.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498200.0,7.016,1385514.624,7.380444444
1295,3,2019,134,1452,2,2,0.0,2,129.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,36914.16667,8.645,279489.0,7.9225
1296,12,2018,134,1611,1,4,1.0,1,113.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1120000.0,8.72,449566.7708,7.716875
1297,4,2014,249,5202,1,4,0.0,3,121.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54333.2,7.394,285270.6833,8.433666667
1298,5,2019,353,2588,1,0,0.0,1,87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877333.3333,8.345714286,497452.3667,7.6605
1299,2,2014,202,2889,2,3,0.0,1,79.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42777.77778,8.798888889,1352609.25,7.63
1300,7,2018,126,5685,2,6,0.0,3,121.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60928.33333,8.276666667,96595.96905,8.750738095
1301,6,2013,19,651,2,4,0.0,3,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9316.666667,7.0,286926.2778,8.3975
1302,8,2015,37,694,2,2,0.0,4,96.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,6.71,1295.5,8.045
1303,4,2017,532,17748,0,0,0.0,3,114.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134982.7143,7.3,655666.6667,7.992666667
1304,9,2018,490,8219,1,2,0.0,2,97.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,112451.5,7.858,134702.9,8.2295
1305,7,2014,39,890,2,0,0.0,4,81.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1306,10,2013,45,1387,0,7,0.0,2,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79016.93651,7.978730159,1570124.538,8.113333333
1307,10,2015,179,2562,0,4,0.0,4,107.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73500.0,7.89,953152.2,7.381375
1308,5,2019,671,17416,0,4,1.0,2,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,838000.0,7.90125,1486958.764,8.324333333
1309,12,2015,862,12357,2,0,0.0,1,106.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1763333.333,8.673333333,1161767.275,7.951652778
1310,12,2015,494,8384,2,0,0.0,1,106.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1763333.333,8.673333333,1161767.275,7.951652778
1311,10,2017,61,1711,1,5,1.0,2,101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1873600.0,6.366,935095.0833,8.082220238
1312,4,2014,1312,91715,1,2,1.0,2,142.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1873600.0,8.402,476134.119,8.629880952
1313,9,2015,123,1532,1,5,1.0,3,101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17000.0,8.08,953604.7,8.324333333
1314,12,2013,850,62290,2,0,1.0,3,123.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1029000.0,8.898571429,754896.4167,8.342
1315,12,2013,568,49967,2,0,1.0,3,123.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1029000.0,8.898571429,754896.4167,8.342
1316,4,2015,1843,191778,1,9,1.0,2,141.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3916253.2,6.174,4938722.232,8.497113095
1317,4,2019,2835,242001,1,12,1.0,2,181.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7131333.333,7.682166667,5465017.256,8.625306277
1318,4,2018,2553,240501,1,19,1.0,2,149.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7131333.333,7.682166667,4812501.775,8.55663254
1319,3,2019,1132,58522,1,2,1.0,3,116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768.5,7.925,288941.8016220561,5.461852312476617
1320,1,2017,566,16218,1,0,1.0,3,115.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,149883.0,7.48,339204.4556,7.738
1321,12,2017,528,13437,1,4,0.0,3,112.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,964572.0357,8.104047619
1322,1,2015,19,381,0,5,0.0,4,101.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,291.5,3.843333333,1479793.674,6.907357143
1323,11,2019,87,953,0,5,0.0,3,107.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68500.0,7.4425,3053969.917,7.432833333
1324,2,2019,529,6850,0,2,0.0,2,87.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,918527.0,8.08,2457714.286,7.357857143
1325,10,2016,375,6965,1,4,1.0,3,127.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,332133.3333,8.4225,910182.3125,8.081875
1326,5,2017,67,1441,2,1,0.0,2,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11346.125,8.098571429,288941.8016220561,5.461852312476617
1327,1,2019,530,11315,0,0,0.0,4,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,266676.8333,6.40125
1328,7,2016,518,13058,1,1,1.0,3,86.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,204119.6667,7.493333333,111835.0,7.488333333
1329,6,2017,163,1889,1,0,0.0,1,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1330,1,2019,612,10774,0,0,1.0,1,102.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427619.767,8.319166667,2140914.325,8.576706349
1331,11,2016,183,4953,1,6,1.0,3,91.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,316000.0,6.765,636709.9444,6.955753968
1332,1,2015,401,10780,1,6,1.0,3,137.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1456817.667,7.845,382502.6071,8.125119048
1333,8,2013,64,2480,2,2,0.0,2,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778151.0,8.44,100600.0,9.022
1334,2,2017,179,1749,2,0,0.0,3,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,7.666666667,314250.0,7.005416667
1335,5,2015,386,9994,1,4,1.0,3,83.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210000.0,5.37,169875.0,5.96625
1336,11,2019,293,2784,0,7,0.0,3,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,241840.3333,6.101666667,351269.8611,6.235833333
1337,1,2017,546,19875,1,4,1.0,3,124.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1085250.0,8.56,689567.0,8.240416667
1338,5,2018,597,5347,2,3,0.0,1,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161000.0,8.86,1885338.419,8.17847619
1339,9,2018,220,11549,1,0,1.0,3,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1213333.333,7.438571429,1871814.75,8.59
1340,6,2019,188,4063,1,3,0.0,2,126.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,221000.0,8.162857143,598149.6508,8.439444444
1341,12,2016,98,1910,2,2,0.0,4,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50000.0,8.06,50000.0,8.06
1342,12,2016,50,738,2,2,0.0,4,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50000.0,8.06,50000.0,8.06
1343,9,2018,179,1800,2,0,0.0,1,68.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1344,4,2013,59,2778,2,3,0.0,3,95.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,36512.0,7.022,288941.8016220561,5.461852312476617
1345,9,2015,331,9343,1,0,1.0,2,121.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,112451.5,7.858,1454559.573,8.018916667
1346,10,2018,128,3091,1,0,0.0,4,90.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9233.6,6.506,149873.5,7.7775
1347,5,2017,841,41761,1,2,1.0,3,122.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,203108.6,8.402,787051.5,7.5075
1348,11,2015,31,620,2,0,0.0,4,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10482.5,9.035,288941.8016220561,7.2
1349,10,2014,154,1290,1,0,0.0,1,91.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,124500.0,7.09,346366.8889,7.086111111
1350,10,2013,183,1655,2,2,0.0,1,81.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18610.5,8.45,288941.8016220561,5.461852312476617
1351,8,2013,471,18377,1,0,1.0,1,102.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,791428.5714,8.63,434312.375,7.755416667
1352,12,2014,865,43742,1,2,1.0,2,154.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203108.6,8.402,258689.5714,8.156666667
1353,1,2015,207,4062,1,3,1.0,4,108.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,331649.5833,8.033333333
1354,6,2019,991,29386,1,8,1.0,2,114.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,714152.2102,7.695258503
1355,5,2014,1056,82722,1,4,1.0,2,134.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,4132000.0,8.075714286,946121.6349,7.899603175
1356,5,2016,1262,66471,1,5,1.0,2,143.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,4132000.0,8.075714286,570460.3512,7.745535714
1357,7,2019,1660,202223,0,2,1.0,2,110.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4712081.0,8.68,3829125.0,8.305
1358,12,2013,918,21260,1,4,1.0,2,114.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,392153.2,8.068,9904.333333,8.033333333
1359,12,2013,460,2876,1,4,1.0,2,114.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,392153.2,8.068,9904.333333,8.033333333
1360,3,2014,210,3299,1,3,1.0,3,104.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,47509.0,7.795,155708.9444,7.374722222
1361,11,2019,601,14367,1,2,0.0,3,121.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136036.75,8.102,238954.8333,7.839375
1362,6,2017,56,1792,2,0,1.0,4,130.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55155.5,7.07,18188.62222,8.075166667
