name,nation,rep_nation,distributor,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
프란치스코 교황 : 맨 오브 히스 워드,이탈리아,"이탈리아,스위스,독일,프랑스","㈜영화사 백두대간,영화사 풀",2019.11.21,11,2019,273031260,37282,54,1126,기타,1,0,전체 관람가,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,13821.5,7.8125,0,0
프랑켄슈타인: 불멸의 영웅,미국,"미국,호주",(주)쇼박스,2014.2.6,2,2014,2175466123,299205,378,12113,미국,0,1,12세 관람가,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0,0,334238.8222,7.761444444
프랭크,영국,"영국,아일랜드",(주)영화사 진진,2014.9.25,9,2014,409795345,52460,208,4361,기타,0,0,15세 관람가,95,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.00%,71500,8.74,424598.7778,7.962777778
프렌드 존,태국,태국,(주)디스테이션,2019.10.30,10,2019,118749200,14991,104,1718,기타,3,0,12세 관람가,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,8522.5,8.235,16000,8.47
프렌즈: 둥지탈출,독일,독일,(주)박수엔터테인먼트,2019.5.1,5,2019,118243260,17205,184,1050,기타,3,0,전체 관람가,88,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,283265.6667,6.756666667,33463.5,8.235833333
프렌즈: 몬스터섬의비밀,일본,일본,"(주)스마일이엔티,(주)에스비에스콘텐츠허브",2018.2.28,2,2018,273524500,37351,187,1872,기타,4,0,전체 관람가,88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,229125,8.446666667,620135.0893,7.76672619
프로즌 그라운드,미국,미국,(주)박수엔터테인먼트,2014.2.6,2,2014,104668500,13979,88,1295,미국,4,0,청소년 관람불가,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00%,14000,7.3,106099.75,7.692166667
프리덤,미국,미국,주식회사 마운틴픽쳐스,2015.11.19,11,2015,736220100,106030,117,3067,미국,0,0,12세 관람가,95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,100000,8.45,50314.43333,6.77
프리버즈: 밍쿠와 찌아의 도시 대탈출,아르헨티나,아르헨티나,(주)영화사 빅,2013.9.17,9,2013,288856500,44466,213,2130,기타,5,0,전체 관람가,74,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,45000,3.61,42375,4.18125
프리즈너스,미국,미국,"(주)넥스트엔터테인먼트월드(NEW),판씨네마(주)",2013.10.2,10,2013,1374330500,188084,297,7922,미국,2,1,청소년 관람불가,153,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.10%,402423.8571,8.262857143,1595867.042,8.190833333
프리즌,한국,한국,(주)쇼박스,2017.3.23,3,2017,23790276987,2931897,1047,89024,한국,3,1,청소년 관람불가,125,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.40%,1377285.714,8.307142857,1368512.705,8.253702381
프린스 코기,벨기에,벨기에,(주)이수C&E,2019.12.24,12,2019,1028933300,132958,455,3987,기타,6,0,전체 관람가,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,570714.2857,8.748571429,796530.2857,7.407142857
플라이트,미국,미국,(주)씨제이이엔엠,2013.2.28,2,2013,150391500,20491,79,1375,미국,5,1,청소년 관람불가,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,1085250,8.56,1543394.729,7.892785714
플래그 더 문,스페인,스페인,(주)박수엔터테인먼트,2016.6.2,6,2016,327298000,44574,244,1719,기타,4,0,전체 관람가,94,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,122500,8.05,98911.125,8.15125
플랜맨,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2014.1.9,1,2014,4528561558,632299,458,20459,한국,2,1,15세 관람가,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,320500,8.445,1170416.667,8.404791667
플레이모빌: 더 무비,캐나다,캐나다,(주)올스타엔터테인먼트,2019.9.11,9,2019,225898260,28850,295,1851,기타,0,0,전체 관람가,99,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,3022250,8.9525,387780.175,7.358666667
플레이스 비욘드 더 파인즈,미국,미국,(주)미디어데이,2013.8.1,8,2013,161160500,21747,30,1083,미국,3,0,청소년 관람불가,140,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,3127166.667,8.856,2374081.417,8.055238095
플로렌스,영국,영국,(주)이수C&E,2016.8.24,8,2016,1079970100,139717,382,8146,기타,0,0,15세 관람가,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,46075.25,8.4625,586583.3274,8.255535714
플로리다 프로젝트,미국,미국,오드,2018.3.7,3,2018,794251100,94822,126,5226,미국,3,0,15세 관람가,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,33655,8.47,88000,8.481111111
플로이,아이슬란드,"아이슬란드,벨기에",(주)스마일이엔티,2018.8.15,8,2018,334782300,44907,242,1790,기타,0,0,전체 관람가,83,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
플립,미국,미국,(주)팝엔터테인먼트,2017.7.12,7,2017,2828867900,355617,249,13177,미국,2,0,12세 관람가,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.20%,233272,8.1475,450297.25,6.8625
피끓는 청춘,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2014.1.22,1,2014,11688382888,1676040,679,36082,한국,4,1,15세 관람가,121,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.70%,3784600,7.427666667,1419615.946,7.65697619
피노키오: 당나귀 섬의 비밀,이탈리아,"이탈리아,멕시코,벨기에,프랑스,룩셈부르크",(주)인벤트스톤,2013.4.25,4,2013,430554000,68711,283,2738,기타,1,0,전체 관람가,86,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,69000,7,469190.6667,6.883333333
피노키오의 모험,독일,독일,(주)소나무픽쳐스,2014.9.18,9,2014,106921300,14768,56,552,기타,0,0,전체 관람가,96,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,8308.5,8.31
피막,태국,태국,와이드 릴리즈(주),2014.9.25,9,2014,109853400,14609,170,2187,기타,0,0,12세 관람가,112,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.00%,281857,6.475,10674.66667,6.713333333
피쉬 프렌즈: 알록이의 신기한 모험,터키,터키,(주)박수엔터테인먼트,2018.8.30,8,2018,185624100,27198,320,1889,기타,6,0,전체 관람가,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,160000,7.26
피쉬와 칩스 극장판,호주,호주,"(주)마인스 엔터테인먼트,(유)영화사 화수분",2014.3.6,3,2014,81116400,11910,158,728,기타,1,0,전체 관람가,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,27250,6.495,101000,6.99
피아니스트,프랑스,프랑스,"(주)씨네월드,(주)드림팩트엔터테인먼트",2015.6.18,6,2015,92192700,12331,22,480,기타,2,0,청소년 관람불가,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,17740.5,7.613333333,6747.6,7.772333333
피아니스트 세이모어의 뉴욕 소네트,미국,미국,(주)영화사 진진,2016.4.7,4,2016,185082700,22734,20,958,미국,2,0,전체 관람가,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0,0,21025,6.6575
피치 퍼펙트,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2013.3.28,3,2013,90850000,13537,143,2154,미국,4,1,15세 관람가,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00%,0,0,147438.5625,7.363791667
피치 퍼펙트: 언프리티 걸즈,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.5.28,5,2015,591516497,75598,297,5381,미국,4,1,15세 관람가,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00%,0,0,147438.5625,7.363791667
피케이: 별에서 온 얼간이,인도,인도,(주)와우픽쳐스,2015.9.3,9,2015,352210800,45311,184,2697,기타,3,0,15세 관람가,129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,248500,9.165,23479.16667,8.8725
피터 래빗,미국,"미국,영국,호주",소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2018.5.16,5,2018,3006258100,388300,599,12522,미국,0,1,전체 관람가,95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,230000,8.585,565459.15,8.18125
피터와 드래곤,미국,미국,월트디즈니컴퍼니코리아(주),2016.9.28,9,2016,865600600,109137,167,5201,미국,5,1,전체 관람가,103,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,31828,7.346,1315384.467,8.138166667
피터와 모글리의 크리스마스 어드벤처,인도,인도,(주)팝엔터테인먼트,2017.11.23,11,2017,241351800,34899,250,1705,기타,0,0,전체 관람가,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,22445.5,6.27,0,0
픽셀,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.7.16,7,2015,5390909947,681945,557,21307,미국,0,1,12세 관람가,106,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.30%,856000,8.163333333,2103528.5,8.780125
픽시,러시아,러시아,(주)팝엔터테인먼트,2018.8.23,8,2018,139428100,19508,268,1496,기타,0,0,청소년 관람불가,93,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00%,0,0,1555456.889,8.275833333
필로미나의 기적,영국,"영국,미국,프랑스",씨네그루(주)다우기술,2014.4.16,4,2014,276378600,38053,194,3451,기타,3,0,12세 관람가,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,126359.7667,7.548555556
하나와 앨리스: 살인사건,일본,일본,(주)씨제이이엔엠,2015.5.27,5,2015,114452100,14491,67,1357,기타,2,1,12세 관람가,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,15325.6,7.491666667,6767.633333,7.682333333
하늘에서 음식이 내린다면 2,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013.11.21,11,2013,5411562500,797850,545,16340,미국,3,1,전체 관람가,94,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,931785.7143,7.934285714,450526,7.694444444
하늘을 걷는 남자,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.10.28,10,2015,2267273653,238257,415,12015,미국,6,1,12세 관람가,123,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,1085250,8.56,232811.7389,7.821277778
"하늘을 나는 강아지, 비포와 친구들",이스라엘,이스라엘,(주)팝엔터테인먼트,2014.3.13,3,2014,100643400,14971,142,905,기타,2,0,전체 관람가,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,11604,6.92,0,0
하드코어 헨리,미국,"미국,러시아","㈜코리아스크린,와이드 릴리즈(주)",2016.5.19,5,2016,399211211,46373,239,3060,미국,3,0,청소년 관람불가,96,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.00%,88000,7.43,203257.5556,6.798015873
하루,한국,한국,CGV아트하우스,2017.6.15,6,2017,9072737842,1129609,781,45808,한국,0,0,15세 관람가,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.50%,914166.6667,6.828333333,873473.2778,7.65375
하울의 움직이는 성,일본,일본,"(주)이수C&E,(주)시네마서비스",2014.12.4,12,2014,1335687317,179708,331,6357,기타,0,0,전체 관람가,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,32582,8.001666667,69780.125,7.36
하이-라이즈,영국,영국,찬란,2016.3.30,3,2016,192162100,24600,108,2129,기타,4,0,청소년 관람불가,119,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.00%,0,0,1334498.105,7.945160714
하이큐!! 끝과 시작,일본,일본,(주)팝엔터테인먼트,2017.6.1,6,2017,182633000,24099,73,1372,기타,6,0,12세 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,45910.66667,8.861666667,100600,9.022
하이큐!! 끝과 시작,일본,일본,(주)팝엔터테인먼트,2016.11.16,11,2016,544846000,75704,130,3683,기타,6,0,12세 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,45910.66667,8.861666667,100600,9.022
하이큐!! 승자와 패자,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트",2016.12.28,12,2016,381314000,53107,200,3281,기타,5,0,12세 관람가,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,45910.66667,8.861666667,100600,9.022
하이큐!! 승자와 패자,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트",2016.12.28,12,2016,145794000,20814,103,726,기타,5,0,12세 관람가,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,45910.66667,8.861666667,100600,9.022
하이큐!! 재능과 센스,일본,일본,(주)이수C&E,2017.11.15,11,2017,308774500,42972,105,3169,기타,27,0,12세 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,45910.66667,8.861666667,1094857.483,8.108261905
하이큐!! 콘셉트의 싸움,일본,일본,(주)팝엔터테인먼트,2018.1.11,1,2018,182828000,24947,97,2103,기타,1,0,12세 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,45910.66667,8.861666667,0,0
하이힐,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2014.6.3,6,2014,2750311500,341634,385,16750,한국,0,1,청소년 관람불가,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.20%,758166.6667,6.985,1646012.854,7.443214286
하트 오브 더 씨,미국,미국,워너브러더스 코리아(주),2015.12.3,12,2015,6777420023,809399,535,29219,미국,6,1,12세 관람가,121,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.40%,208146.7143,8.395714286,1621741.935,8.156458333
한 번 더 해피엔딩,미국,미국,(주)팝엔터테인먼트,2015.4.8,4,2015,350985851,45530,231,4712,미국,0,0,15세 관람가,106,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,0,0
한 솔로: 스타워즈 스토리,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2018.5.24,5,2018,1964276778,213980,569,14818,미국,4,1,12세 관람가,135,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.10%,208146.7143,8.395714286,2439057.087,7.843571429
한공주,한국,한국,CGV아트하우스,2014.4.17,4,2014,1785708800,225065,226,12474,한국,3,0,청소년 관람불가,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,0,0,170861.9667,7.198444444
한여름의 판타지아,한국,"한국,일본",㈜인디스토리,2015.6.11,6,2015,279273058,35950,59,2835,한국,3,0,전체 관람가,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,7305.666667,7.624,650620.5222,8.0315
할로윈,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2018.10.31,10,2018,891158713,108780,536,9836,미국,0,1,청소년 관람불가,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,47485.25,5.974,304913.6667,8.645
할리데이,영국,영국,(주)영화사 빅,2014.10.16,10,2014,96600000,13073,147,1921,기타,0,0,청소년 관람불가,120,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,189000,6.956,516142.8571,6.53
함정,한국,한국,(주)인벤트스톤,2015.9.10,9,2015,2090877200,257990,445,10899,한국,4,0,청소년 관람불가,96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10%,350000,7.44375,1099778.123,7.168666667
항거:유관순 이야기,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2019.2.27,2,2019,9291455101,1157949,1094,46159,한국,5,1,12세 관람가,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.50%,473540.5,7.3775,873049.2042,8.5170625
해리포터와 마법사의 돌,미국,미국,워너브러더스 코리아(주),2018.10.24,10,2018,2349913000,267950,33,3929,미국,3,1,전체 관람가,152,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,856000,8.163333333,685898.4778,7.593444444
해리포터와 비밀의 방,미국,미국,워너브러더스 코리아(주),2019.2.20,2,2019,1198151000,137788,33,2816,미국,3,1,전체 관람가,162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,856000,8.163333333,685898.4778,7.593444444
해리포터와 죽음의 성물2,미국,미국,워너브러더스 코리아(주),2016.10.19,10,2016,160945500,20940,25,473,미국,3,1,전체 관람가,131,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,3038000,8.338,685898.4778,7.593444444
해빙,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2017.3.1,3,2017,9905406822,1204600,915,46227,한국,3,1,15세 관람가,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60%,601319.5,6.935,1236345.603,8.007333333
해양경찰 마르코,덴마크,덴마크,(주)인벤트스톤,2013.2.14,2,2013,1151907000,181740,276,4674,기타,2,0,전체 관람가,80,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,180000,6.9,0,0
해어화,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2016.4.13,4,2016,3768200759,485695,572,32322,한국,4,1,15세 관람가,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,0,0,774332.9762,7.71747619
해적: 바다로 간 산적,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2014.8.6,8,2014,66370682706,8666046,910,133350,한국,2,1,12세 관람가,130,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.00%,4386000,7.9525,2375500,8.06975
해피 데스데이,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017.11.8,11,2017,11004455402,1382650,714,52101,미국,2,1,청소년 관람불가,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.60%,0,0,0,0
해피 데스데이 2 유,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2019.2.14,2,2019,3437809200,412850,657,18254,미국,3,1,15세 관람가,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20%,379708.2,7.596,538958,8.206388889
해피 어게인,미국,미국,(주)엣나인필름,2018.3.28,3,2018,105241900,14344,98,1452,미국,4,0,15세 관람가,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,2020780.271,8.308
해피 투게더,한국,한국,플레이리스트(주),2018.11.15,11,2018,204452450,27046,240,2322,한국,0,0,15세 관람가,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,40093.66667,8.2125,456623.5556,8.151527778
해피 홀리데이,영국,영국,(주)스톰픽쳐스코리아,2015.5.14,5,2015,105913800,13939,102,1405,기타,0,0,12세 관람가,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,14000,7.8,490399.5333,7.907777778
핵소 고지,미국,"미국,호주",판씨네마(주),2017.2.22,2,2017,1342169900,177616,442,8947,미국,6,0,15세 관람가,139,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.10%,46401.8,7.531666667,161867.2381,7.919571429
행복 목욕탕,일본,일본,(주)디스테이션,2017.3.23,3,2017,168644600,21806,103,1516,기타,4,0,12세 관람가,125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,13980,8.363333333,41552.25,8.08125
행복배달부 팻아저씨,영국,"영국,미국",(주)영화사 빅,2014.10.9,10,2014,210268100,29906,162,1336,기타,5,0,전체 관람가,87,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,95000,7.35,588894.4667,8.2605
행복한 라짜로,이탈리아,이탈리아,주식회사 슈아픽처스,2019.6.20,6,2019,129458240,16287,39,1038,기타,2,0,12세 관람가,127,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,17000,8.75,17000,8.75
행복한 사전,일본,일본,씨네그루(주)다우기술,2014.2.20,2,2014,117468600,15050,25,716,기타,3,0,전체 관람가,133,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,7990,7.71,37039,7.7835
허리케인 하이스트,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2018.3.14,3,2018,1730262848,214949,544,16363,미국,3,1,15세 관람가,103,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,1062600,6.896,186799.2,7.504444444
허삼관,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2015.1.14,1,2015,7408943569,955679,621,27645,한국,2,1,12세 관람가,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40%,5016000,7.958,3691701.81,7.498666667
허스토리,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2018.6.27,6,2018,2521025949,336822,696,20406,한국,2,1,12세 관람가,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,597339.25,7.91125,1973017.917,8.476571429
허슬러,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019.11.27,11,2019,356771960,43809,445,5360,미국,0,0,청소년 관람불가,110,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,32000,7.78,250414.2833,7.409666667
허큘리스,미국,미국,워너브러더스 코리아(주),2014.8.6,8,2014,669882800,86553,278,4318,미국,3,1,15세 관람가,98,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,1080000,8.33,579625.2667,7.770666667
헌츠맨: 윈터스 워,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.4.13,4,2016,3544262706,445009,557,25789,미국,4,1,12세 관람가,113,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.20%,440000,7.53,1833776.452,8.2715
헌터 킬러,미국,미국,(주)키다리이엔티,2018.12.6,12,2018,464838450,56511,226,2777,미국,2,0,15세 관람가,121,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,0,0,206633.25,8.015833333
헝거게임: 더 파이널,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2015.11.18,11,2015,6069167163,806520,661,26973,미국,3,1,15세 관람가,137,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.40%,1016571.429,8.024285714,341823.25,7.256666667
헝거게임: 모킹제이,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2014.11.20,11,2014,6400058044,854377,630,28796,미국,14,1,15세 관람가,123,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.40%,516439.0143,7.504642857,319123.1628,7.472594246
헝거게임: 캣칭 파이어,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2013.11.21,11,2013,7850816000,1125739,630,33686,미국,10,1,15세 관람가,146,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.50%,1016571.429,8.024285714,315930.2615,7.619940476
헤드윅,미국,미국,"(주)엣나인필름,(주)씨네월드",2017.6.28,6,2017,295554431,37002,90,2330,미국,0,0,15세 관람가,91,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00%,16000,8.28,16000,8.28
헤라클레스 : 레전드 비긴즈,미국,미국,(주)넥스트엔터테인먼트월드(NEW),2014.4.10,4,2014,1662357151,221340,390,14217,미국,5,1,15세 관람가,99,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,49923.2,5.806666667,817500,6.24
헤로니모,한국,"한국,미국",커넥트픽쳐스(주),2019.11.21,11,2019,111555720,15140,68,821,한국,2,0,전체 관람가,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0,0,0,0
헤이트풀8,미국,미국,(주)누리픽쳐스,2016.1.7,1,2016,996268400,120362,167,4761,미국,9,0,청소년 관람불가,167,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,220000,8.466666667,610565.5357,7.663386905
"헤일, 시저!",미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.3.24,3,2016,271444300,34331,253,3893,미국,9,1,12세 관람가,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,159167.2917,8.16675,1570326.958,8.224130952
헨젤과 그레텔: 마녀 사냥꾼 3D,미국,"미국,영국",(주)씨제이이엔엠,2013.2.14,2,2013,2122205602,269510,297,10624,미국,0,1,청소년 관람불가,87,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0,0,0,0
헬머니,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2015.3.5,3,2015,4120166972,522929,422,24846,한국,8,1,청소년 관람불가,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,1070028,7.25,629360.2579,7.47019246
헬보이,미국,미국,메가박스중앙(주)플러스엠,2019.4.10,4,2019,2777106321,323198,726,26507,미국,6,0,15세 관람가,122,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.10%,0,0,72667.12667,6.924
현기증,한국,한국,메가박스중앙(주)플러스엠,2014.11.6,11,2014,79449300,11785,71,1300,한국,0,0,청소년 관람불가,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,5243.666667,7.7475,836552.0833,7.027842262
"협녀, 칼의 기억",한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2015.8.13,8,2015,3360045489,431310,572,16099,한국,3,1,15세 관람가,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20%,0,0,2369000,7.842555556
